oppId,updateId,findingBlock,pathId,amountIn,predictedNetProfit,predictedGrossProfit,predictedGas,txHash,internalError,executionTime
1088834I03364,1088834P136e3c701163f8caf889ae13f0f4ffa1,1088834,I03364,7886249484096001163,313430882197461811,401630882197461811,392000,,VM Exception while processing transaction: revert Not profitable,
1088834I03599,1088834P136e3c701163f8caf889ae13f0f4ffa1,1088834,I03599,6286570045233713413,195855409544551206,284055409544551206,392000,,VM Exception while processing transaction: revert Not profitable,
1088836I03372,1088836P00fdf52582ebc20e564c6606e7c69d93,1088836,I03372,5824999729146970752,292576990181515712,380776990181515712,392000,,VM Exception while processing transaction: revert Not profitable,
1088840I03372,1088840Pb467bf1c6e683ea02fd9db7d96308026,1088840,I03372,5824999729146970752,292576990181515712,380776990181515712,392000,,VM Exception while processing transaction: revert Not profitable,
1088840I03373,1088840Pb467bf1c6e683ea02fd9db7d96308026,1088840,I03373,3464913274127542546,98758480906809987,186958480906809987,392000,0xbbcb61a2f212658558887d2dce348fc99be8aef639d3145747c0ea4d22c6be57,,2205
1088847I03358,1088847P758c48aee2cec12b2fe55def24df733c,1088847,I03358,5000656746757701407,64201592343063801,152401592343063801,392000,,VM Exception while processing transaction: revert Not profitable,
1088840I03358,1088840P3ee5f657e78aaeab550281c6d5f6c04d,1088840,I03358,6480945216499284057,168438113074392775,256638113074392775,392000,0xed8cb5f7ef1e9daae513adf22d460dd3f7c3d5bd244616cf0908982868fb47f7,,6057
1088862I04536,1088862P00fdf52582ebc20e564c6606e7c69d93,1088862,I04536,44155547373037389590,370228387443177360,431428387443177360,272000,0xf51eafee3cde2862b1e87882e935ea5142c6e3ac8a6dcf240301709fc91d90d7,,1174
1088861I04536,1088861P00fdf52582ebc20e564c6606e7c69d93,1088861,I04536,44581330206743744459,378672148555060785,439872148555060785,272000,,VM Exception while processing transaction: revert Not profitable,
1088868I03941,1088868P00fdf52582ebc20e564c6606e7c69d93,1088868,I03941,54347279732343643863,289644240352233576,377844240352233576,392000,,VM Exception while processing transaction: revert Not profitable,
1088877I02141,1088877P00fdf52582ebc20e564c6606e7c69d93,1088877,I02141,31448250846085351183,111039724352168136,199239724352168136,392000,,VM Exception while processing transaction: revert Not profitable,
1088868I03941,1088868P00fdf52582ebc20e564c6606e7c69d93,1088868,I03941,54347279732343643863,289644240352233576,377844240352233576,392000,0xa7a9b7266b1d64d9f82ddd9369c6a46b8438460ab0b53ac0679d43c609e802ac,,4333
1088983I03731,1088983P47f1f7f6232906996cfd34445972afd0,1088983,I03731,37899828993105363110,269923591683121274,358123591683121274,392000,,VM Exception while processing transaction: revert Not profitable,
1088986I03731,1088986P26dccf436baa282c25c8e0e5e73ffb1c,1088986,I03731,24910562670012503009,66004310045916391,154204310045916391,392000,,VM Exception while processing transaction: revert Not profitable,
1088986I03731,1088986P26dccf436baa282c25c8e0e5e73ffb1c,1088986,I03731,24910562670012503009,66004310045916391,154204310045916391,392000,0xb813284353d11eb963aee7cd4eaba141e1c249cd4c8c6263c394b845aedb2e6a,,2111
1089016I03731,1089016P26dccf436baa282c25c8e0e5e73ffb1c,1089016,I03731,28483385837672247499,114303734539049197,202503734539049197,392000,,VM Exception while processing transaction: revert Not profitable,
1089016I03731,1089016P26dccf436baa282c25c8e0e5e73ffb1c,1089016,I03731,28483385837672247499,114303734539049197,202503734539049197,392000,0xc2e2ca0eb65370ab025c4e1e23cd7e57a265a5bc5b3bf6a102cfb5cbb38da4d8,,2807
1089046I03386,1089046P3ee5f657e78aaeab550281c6d5f6c04d,1089046,I03386,26208134911802716778,2562590830229179087,2650790830229179087,392000,,VM Exception while processing transaction: revert Not profitable,
1089051I03396,1089051Pd9e840c8b8b7c5a90db83cb1c5490a1e,1089051,I03396,6791823313402440128,269219267593329845,357419267593329845,392000,,VM Exception while processing transaction: revert Not profitable,
1089051I03580,1089051Pd9e840c8b8b7c5a90db83cb1c5490a1e,1089051,I03580,4840624806588925157,123797914251625591,211997914251625591,392000,,VM Exception while processing transaction: revert Not profitable,
1089046I03386,1089046P3ee5f657e78aaeab550281c6d5f6c04d,1089046,I03386,26208134911802716778,2562590830229179087,2650790830229179087,392000,0xc532aa6709342585e058f5814e8fa320c8be4d9aca5241ef8d5f9687d8f9310d,,5495
1089055I03580,1089055P00fdf52582ebc20e564c6606e7c69d93,1089055,I03580,4840624806588925157,123797914251625591,211997914251625591,392000,,VM Exception while processing transaction: revert Not profitable,
1089059I00622,1089059P26dccf436baa282c25c8e0e5e73ffb1c,1089059,I00622,33601659662147497989,177239476469580752,238439476469580752,272000,,VM Exception while processing transaction: revert Not profitable,
1089059I03580,1089059P26dccf436baa282c25c8e0e5e73ffb1c,1089059,I03580,4840624806588925157,123797914251625591,211997914251625591,392000,,VM Exception while processing transaction: revert Not profitable,
1089062I03580,1089062P26dccf436baa282c25c8e0e5e73ffb1c,1089062,I03580,4840624806588925157,123797914251625591,211997914251625591,392000,,VM Exception while processing transaction: revert Not profitable,
1089062I00625,1089062P26dccf436baa282c25c8e0e5e73ffb1c,1089062,I00625,19824747369681462962,75168452703427907,136368452703427907,272000,,VM Exception while processing transaction: revert Not profitable,
1089063I03580,1089063P90593322463a8ef1b4385bd3c28ebf29,1089063,I03580,4840624806588925157,123797914251625591,211997914251625591,392000,,VM Exception while processing transaction: revert Not profitable,
1089063I03730,1089063P90593322463a8ef1b4385bd3c28ebf29,1089063,I03730,32577207144380659735,101338392749314245,162538392749314245,272000,,VM Exception while processing transaction: revert Not profitable,
1089064I03730,1089064P26dccf436baa282c25c8e0e5e73ffb1c,1089064,I03730,31001320432450409083,85923238695349430,147123238695349430,272000,0xb690f207503aaa004cda55ca9e30323cf694eae703d53a0e3e4d26be81632d3e,,3982
1089066I03580,1089066P26dccf436baa282c25c8e0e5e73ffb1c,1089066,I03580,4840624806588925157,123797914251625591,211997914251625591,392000,,VM Exception while processing transaction: revert Not profitable,
1089098I03484,1089098P3ee5f657e78aaeab550281c6d5f6c04d,1089098,I03484,22917932595741538310,1565070540782430708,1653270540782430708,392000,,VM Exception while processing transaction: revert Not profitable,
1089099I04266,1089099Pe1914c3cbdb28a7ef9e0b10ab322f9a7,1089099,I04266,11714599796969106151,120875458711148314,182075458711148314,272000,,VM Exception while processing transaction: revert Not profitable,
1089105I03484,1089105P2c10df79856089d872726425cbd3a17c,1089105,I03484,13680872899769152231,484284704478100354,572484704478100354,392000,,VM Exception while processing transaction: revert Not profitable,
1089098I03484,1089098P3ee5f657e78aaeab550281c6d5f6c04d,1089098,I03484,22917932595741538310,1565070540782430708,1653270540782430708,392000,,Tx submission timeout reached,
1089112I03731,1089112P26dccf436baa282c25c8e0e5e73ffb1c,1089112,I03731,30561026028166638836,145111086020767189,233311086020767189,392000,,VM Exception while processing transaction: revert Not profitable,
1089118I03364,1089118P26dccf436baa282c25c8e0e5e73ffb1c,1089118,I03364,5065360855338778019,72734666346848547,160934666346848547,392000,,VM Exception while processing transaction: revert Not profitable,
1089112I03731,1089112P26dccf436baa282c25c8e0e5e73ffb1c,1089112,I03731,30561026028166638836,145111086020767189,233311086020767189,392000,0x0a37d1d967a433215ff083e7784a44ca291803f717e947667902583034efbd85,,3029
1089120I03364,1089120P26dccf436baa282c25c8e0e5e73ffb1c,1089120,I03364,5062098107835707291,72520616256126172,160720616256126172,392000,,VM Exception while processing transaction: revert Not profitable,
1089122I03364,1089122P26dccf436baa282c25c8e0e5e73ffb1c,1089122,I03364,5058003705264491735,72252220793020655,160452220793020655,392000,,VM Exception while processing transaction: revert Not profitable,
1089120I03364,1089120P26dccf436baa282c25c8e0e5e73ffb1c,1089120,I03364,5062098107835707291,72520616256126172,160720616256126172,392000,0x66b5e9508db593737787bfe056e90b12e1b106f34b819af34670304c87c26388,,3033
1089124I03364,1089124Pd9e840c8b8b7c5a90db83cb1c5490a1e,1089124,I03364,5058003705264491735,72252220793020655,160452220793020655,392000,,VM Exception while processing transaction: revert Not profitable,
1089142I03364,1089142P26dccf436baa282c25c8e0e5e73ffb1c,1089142,I03364,5300388711466514678,88554017961088975,176754017961088975,392000,,VM Exception while processing transaction: revert Not profitable,
1089144I03364,1089144P26dccf436baa282c25c8e0e5e73ffb1c,1089144,I03364,5282312049691118183,87309176406528957,175509176406528957,392000,,VM Exception while processing transaction: revert Not profitable,
1089142I03364,1089142P26dccf436baa282c25c8e0e5e73ffb1c,1089142,I03364,5300388711466514678,88554017961088975,176754017961088975,392000,0x40cdb182958616d28b7403dcc78e352a0c6047c3b9000219e3586c627c824054,,2025
1089145I03364,1089145P26dccf436baa282c25c8e0e5e73ffb1c,1089145,I03364,5268047044080824288,86330141143105511,174530141143105511,392000,,VM Exception while processing transaction: revert Not profitable,
1089147I03364,1089147P00fdf52582ebc20e564c6606e7c69d93,1089147,I03364,5268047044080824288,86330141143105511,174530141143105511,392000,,VM Exception while processing transaction: revert Not profitable,
1089148I03364,1089148P7427fe8b2ace7c8b23f044deb3ac75ea,1089148,I03364,5268047044080824288,86330141143105511,174530141143105511,392000,,VM Exception while processing transaction: revert Not profitable,
1089155I03364,1089155P7427fe8b2ace7c8b23f044deb3ac75ea,1089155,I03364,5268047044080824288,86330141143105511,174530141143105511,392000,,VM Exception while processing transaction: revert Not profitable,
1089156I03364,1089156P7427fe8b2ace7c8b23f044deb3ac75ea,1089156,I03364,5268047044080824288,86330141143105511,174530141143105511,392000,,VM Exception while processing transaction: revert Not profitable,
1089162I03364,1089162P26dccf436baa282c25c8e0e5e73ffb1c,1089162,I03364,5123247801829084358,76557549125057358,164757549125057358,392000,,VM Exception while processing transaction: revert Not profitable,
1089162I03364,1089162P26dccf436baa282c25c8e0e5e73ffb1c,1089162,I03364,5123247801829084358,76557549125057358,164757549125057358,392000,0xab9f8da5484f6d6879b34376e9e69e83c4bda56d67abae289e9c5f71c41fd877,,3586
1089176I01836,1089176Pc9b817a2d82e42c9c49ba1772334db09,1089176,I01836,13577822783213915882,120620162920408320,208820162920408320,392000,,VM Exception while processing transaction: revert Not profitable,
1089176I03364,1089176Pc9b817a2d82e42c9c49ba1772334db09,1089176,I03364,5123247801829084358,76557549125057358,164757549125057358,392000,,VM Exception while processing transaction: revert Not profitable,
1089176I01836,1089176Pc9b817a2d82e42c9c49ba1772334db09,1089176,I01836,13577822783213915882,120620162920408320,208820162920408320,392000,0x472271e27c57bdbbc25ac2eba26ec3080763d4a60c7e8fac5a229bb5eb17b43e,,2975
1089194I03364,1089194P3ee5f657e78aaeab550281c6d5f6c04d,1089194,I03364,9665953076152209106,502732020380113478,590932020380113478,392000,,VM Exception while processing transaction: revert Not profitable,
1089197I03484,1089197P7427fe8b2ace7c8b23f044deb3ac75ea,1089197,I03484,8390402185664025047,125325954018515393,213525954018515393,392000,,VM Exception while processing transaction: revert Not profitable,
1089197I03604,1089197P7427fe8b2ace7c8b23f044deb3ac75ea,1089197,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089194I03364,1089194P3ee5f657e78aaeab550281c6d5f6c04d,1089194,I03364,9665953076152209106,502732020380113478,590932020380113478,392000,0xa6b8645c574b1694bc15f43921a9ee8f870594eb1c6f1cd2872d1cb05ba01be8,,3061
1089204I01691,1089204Pa9cacbe1efb8c5eed4a419809e7c2488,1089204,I01691,22966602519713388120,360454736813177240,448654736813177240,392000,,VM Exception while processing transaction: revert Not profitable,
1089204I03604,1089204Pa9cacbe1efb8c5eed4a419809e7c2488,1089204,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089204I01691,1089204Pa9cacbe1efb8c5eed4a419809e7c2488,1089204,I01691,22966602519713388120,360454736813177240,448654736813177240,392000,0x4d2b4407641c21f2feefad07223318aef5b0c6e506b261ce8e6217080235e875,,2890
1089211I03604,1089211Pd9e840c8b8b7c5a90db83cb1c5490a1e,1089211,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089212I03604,1089212Pd9e840c8b8b7c5a90db83cb1c5490a1e,1089212,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089214I03604,1089214Pd9e840c8b8b7c5a90db83cb1c5490a1e,1089214,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089216I03604,1089216Pba4f4b2001c2c716ecd87de083d80d25,1089216,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089214I03541,1089214P3ee5f657e78aaeab550281c6d5f6c04d,1089214,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,0x0ba071196b8984382404570bc047faffc7208b9df70835ce1eca41ea903a77f5,,9286
1089221I03604,1089221P7427fe8b2ace7c8b23f044deb3ac75ea,1089221,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089223I03604,1089223P758c48aee2cec12b2fe55def24df733c,1089223,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089224I03604,1089224P7427fe8b2ace7c8b23f044deb3ac75ea,1089224,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089226I03604,1089226P00fdf52582ebc20e564c6606e7c69d93,1089226,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089228I03604,1089228P7427fe8b2ace7c8b23f044deb3ac75ea,1089228,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089234I03604,1089234P80819e3764cc3a09110c40b4960b4039,1089234,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089235I03604,1089235P80819e3764cc3a09110c40b4960b4039,1089235,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089246I03604,1089246P00fdf52582ebc20e564c6606e7c69d93,1089246,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089250I03604,1089250P7ce14d49e2aaedc3e2ca012082a39bdf,1089250,I03604,4142539778781544351,106030804341488989,194230804341488989,392000,,VM Exception while processing transaction: revert Not profitable,
1089260I03541,1089260Pb467bf1c6e683ea02fd9db7d96308026,1089260,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089266I03541,1089266P00fdf52582ebc20e564c6606e7c69d93,1089266,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089268I03541,1089268P758c48aee2cec12b2fe55def24df733c,1089268,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089273I03541,1089273Pba4f4b2001c2c716ecd87de083d80d25,1089273,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089274I03541,1089274P00fdf52582ebc20e564c6606e7c69d93,1089274,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089277I03541,1089277P00fdf52582ebc20e564c6606e7c69d93,1089277,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089280I03541,1089280P46ff8b0906d9cdb8490c847f41403abd,1089280,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089281I03541,1089281P47f1f7f6232906996cfd34445972afd0,1089281,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089282I03541,1089282P26dccf436baa282c25c8e0e5e73ffb1c,1089282,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089283I03541,1089283P47f1f7f6232906996cfd34445972afd0,1089283,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089284I03541,1089284P758c48aee2cec12b2fe55def24df733c,1089284,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089285I03541,1089285Pa02afb84b6b4c1801fbfe5b8407cbf99,1089285,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089290I03541,1089290Pba4f4b2001c2c716ecd87de083d80d25,1089290,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089295I03541,1089295P00fdf52582ebc20e564c6606e7c69d93,1089295,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089298I03541,1089298P90593322463a8ef1b4385bd3c28ebf29,1089298,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089299I03541,1089299P00fdf52582ebc20e564c6606e7c69d93,1089299,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089301I03541,1089301P758c48aee2cec12b2fe55def24df733c,1089301,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089302I03541,1089302P758c48aee2cec12b2fe55def24df733c,1089302,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089303I03541,1089303P00fdf52582ebc20e564c6606e7c69d93,1089303,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089307I03541,1089307Pc9b817a2d82e42c9c49ba1772334db09,1089307,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089308I03541,1089308P00fdf52582ebc20e564c6606e7c69d93,1089308,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089310I03541,1089310P47f1f7f6232906996cfd34445972afd0,1089310,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089312I03541,1089312P00fdf52582ebc20e564c6606e7c69d93,1089312,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089314I03541,1089314Pba4f4b2001c2c716ecd87de083d80d25,1089314,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089316I03541,1089316P758c48aee2cec12b2fe55def24df733c,1089316,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089319I03541,1089319Pc9b817a2d82e42c9c49ba1772334db09,1089319,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089320I03541,1089320P00fdf52582ebc20e564c6606e7c69d93,1089320,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089323I00466,1089323P758c48aee2cec12b2fe55def24df733c,1089323,I00466,106479286238584132128,197156325558382907,285356325558382907,392000,,VM Exception while processing transaction: revert Not profitable,
1089323I03541,1089323P758c48aee2cec12b2fe55def24df733c,1089323,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089324I00466,1089324P758c48aee2cec12b2fe55def24df733c,1089324,I00466,103275869883834775457,180202042244334940,268402042244334940,392000,0x7580bd3e96a61b25cfa0a12c58694dde02fb5602c9903b906bab7ab828c961e8,,3087
1089331I03541,1089331P758c48aee2cec12b2fe55def24df733c,1089331,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089332I03541,1089332P758c48aee2cec12b2fe55def24df733c,1089332,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089333I03541,1089333Pba4f4b2001c2c716ecd87de083d80d25,1089333,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089340I03541,1089340P4b1721d09c3b27e2c828f05265b7d548,1089340,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089341I03541,1089341P463a7d38ae03f8a04d4b599be317adc2,1089341,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089342I03541,1089342P90593322463a8ef1b4385bd3c28ebf29,1089342,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089345I03541,1089345P47f1f7f6232906996cfd34445972afd0,1089345,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089346I03541,1089346P00fdf52582ebc20e564c6606e7c69d93,1089346,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089348I03541,1089348P7427fe8b2ace7c8b23f044deb3ac75ea,1089348,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089351I03541,1089351P00fdf52582ebc20e564c6606e7c69d93,1089351,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089353I03541,1089353P6378ba053f3a6ed2903b72380949d5a3,1089353,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089358I03541,1089358P758c48aee2cec12b2fe55def24df733c,1089358,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089359I03541,1089359P46ff8b0906d9cdb8490c847f41403abd,1089359,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089360I03541,1089360P47f1f7f6232906996cfd34445972afd0,1089360,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089361I03541,1089361P26dccf436baa282c25c8e0e5e73ffb1c,1089361,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089362I03541,1089362P758c48aee2cec12b2fe55def24df733c,1089362,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089363I03541,1089363P46ff8b0906d9cdb8490c847f41403abd,1089363,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089364I03541,1089364P47f1f7f6232906996cfd34445972afd0,1089364,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089366I03541,1089366P4b1721d09c3b27e2c828f05265b7d548,1089366,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089368I03541,1089368P47f1f7f6232906996cfd34445972afd0,1089368,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089374I03541,1089374P80819e3764cc3a09110c40b4960b4039,1089374,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089376I03541,1089376P47f1f7f6232906996cfd34445972afd0,1089376,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089377I03541,1089377Pa9cacbe1efb8c5eed4a419809e7c2488,1089377,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089379I03541,1089379P7427fe8b2ace7c8b23f044deb3ac75ea,1089379,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089402I03541,1089402P6378ba053f3a6ed2903b72380949d5a3,1089402,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089403I03541,1089403P47f1f7f6232906996cfd34445972afd0,1089403,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089408I00466,1089408P00fdf52582ebc20e564c6606e7c69d93,1089408,I00466,86199326415734357626,97851715658685578,186051715658685578,392000,,VM Exception while processing transaction: revert Not profitable,
1089408I03541,1089408P00fdf52582ebc20e564c6606e7c69d93,1089408,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089408I00466,1089408P00fdf52582ebc20e564c6606e7c69d93,1089408,I00466,86199326415734357626,97851715658685578,186051715658685578,392000,0xdc7821ab55853839bab4a1f60cceae2e7016221553ff535785a182bf0a6e006a,,2951
1089409I03541,1089409P758c48aee2cec12b2fe55def24df733c,1089409,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089419I03541,1089419P2c10df79856089d872726425cbd3a17c,1089419,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089421I02045,1089421P8f07d1530a6841ba2d496b3ebc217525,1089421,I02045,8238344688742898273,145247003951037318,233447003951037318,392000,,VM Exception while processing transaction: revert Not profitable,
1089421I03541,1089421P8f07d1530a6841ba2d496b3ebc217525,1089421,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089422I02045,1089422P8f07d1530a6841ba2d496b3ebc217525,1089422,I02045,8109064786222084556,137772753374646119,225972753374646119,392000,,Tx submission timeout reached,
1089430I03541,1089430P758c48aee2cec12b2fe55def24df733c,1089430,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089432I03541,1089432P4b1721d09c3b27e2c828f05265b7d548,1089432,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089435I03541,1089435P47f1f7f6232906996cfd34445972afd0,1089435,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089436I03541,1089436P63bffbe106c08a57d45697bdd345af53,1089436,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089439I03541,1089439P6378ba053f3a6ed2903b72380949d5a3,1089439,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089440I03541,1089440P47f1f7f6232906996cfd34445972afd0,1089440,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089446I03541,1089446Pba4f4b2001c2c716ecd87de083d80d25,1089446,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089448I03541,1089448P7427fe8b2ace7c8b23f044deb3ac75ea,1089448,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089450I03541,1089450P47f1f7f6232906996cfd34445972afd0,1089450,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089448I03539,1089448P26dccf436baa282c25c8e0e5e73ffb1c,1089448,I03539,4889994604178411536,59066092779427842,147266092779427842,392000,,Tx submission timeout reached,
1089455I00839,1089455Pbcf71688fd929fd4f2c76ee07d4c9c9d,1089455,I00839,28320895409037983882,1075356080410576525,1163556080410576525,392000,,VM Exception while processing transaction: revert Not profitable,
1089455I03541,1089455Pbcf71688fd929fd4f2c76ee07d4c9c9d,1089455,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
1089462I03541,1089462P748c6cea2087d5d560afb71471d5e07c,1089462,I03541,4817493122753050706,80946586242929456,169146586242929456,392000,,VM Exception while processing transaction: revert Not profitable,
