updateId,blockNumber,traderAddress,nodeIp,startTimestamp,processingTime,updatedPools,searchedPaths
1084412Pba4f4b2001c2c716ecd87de083d80d25,1084412,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618387838418,172,0x494Dd9f783dAF777D3fb4303da4de795953592d0,3172
1084412P8b4ef29c41de96c6cd8f04506674dd32,1084412,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618387838591,137,0x1bb5541EcCdA68A352649954D4C8eCe6aD68338d,3172
1084412P00fdf52582ebc20e564c6606e7c69d93,1084412,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618387838729,137,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,3172
1084410Pba4f4b2001c2c716ecd87de083d80d25,1084410,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618387837948,983,0x494Dd9f783dAF777D3fb4303da4de795953592d0,3422
1084423P6378ba053f3a6ed2903b72380949d5a3,1084423,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618387882510,259,0xbbC7fFF833D27264AaC8806389E02F717A5506c9,3422
1084424P6378ba053f3a6ed2903b72380949d5a3,1084424,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618387916429,8,0xbbC7fFF833D27264AaC8806389E02F717A5506c9,66
1084424P6378ba053f3a6ed2903b72380949d5a3,1084424,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618387916429,246,0xbbC7fFF833D27264AaC8806389E02F717A5506c9,3422
1084428P26dccf436baa282c25c8e0e5e73ffb1c,1084428,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388008957,9,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,96
1084428P26dccf436baa282c25c8e0e5e73ffb1c,1084428,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388008957,300,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3422
1084433Pba4f4b2001c2c716ecd87de083d80d25,1084433,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388063848,294,0x494Dd9f783dAF777D3fb4303da4de795953592d0,3422
1084440P26dccf436baa282c25c8e0e5e73ffb1c,1084440,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388275113,12,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,96
1084440P26dccf436baa282c25c8e0e5e73ffb1c,1084440,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388275113,246,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3422
1084442P26dccf436baa282c25c8e0e5e73ffb1c,1084442,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388341656,8,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,96
1084442P26dccf436baa282c25c8e0e5e73ffb1c,1084442,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388341656,306,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3422
1084443Pba4f4b2001c2c716ecd87de083d80d25,1084443,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388358720,253,0x494Dd9f783dAF777D3fb4303da4de795953592d0,3422
1084446Pd9e840c8b8b7c5a90db83cb1c5490a1e,1084446,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388405184,8,0x17a2E8275792b4616bEFb02EB9AE699aa0DCb94b,72
1084446Pd9e840c8b8b7c5a90db83cb1c5490a1e,1084446,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388405184,243,0x17a2E8275792b4616bEFb02EB9AE699aa0DCb94b,3422
1084449P6378ba053f3a6ed2903b72380949d5a3,1084449,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388433803,283,0xbbC7fFF833D27264AaC8806389E02F717A5506c9,3422
1084454P758c48aee2cec12b2fe55def24df733c,1084454,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388488742,7,0x1aCf1583bEBdCA21C8025E172D8E8f2817343d65,96
1084454P758c48aee2cec12b2fe55def24df733c,1084454,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388488742,300,0x1aCf1583bEBdCA21C8025E172D8E8f2817343d65,3422
1084456P26dccf436baa282c25c8e0e5e73ffb1c,1084456,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388498594,8,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,96
1084456P26dccf436baa282c25c8e0e5e73ffb1c,1084456,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388498594,251,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3422
1084457P758c48aee2cec12b2fe55def24df733c,1084457,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388519436,296,0x1aCf1583bEBdCA21C8025E172D8E8f2817343d65,3422
1084460P4cdf84c07e3f95c93fdc59acd1a34896,1084460,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388532346,3,0x7313835802C6e8CA2A6327E6478747B71440F7a4,32
1084460P4cdf84c07e3f95c93fdc59acd1a34896,1084460,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388532346,257,0x7313835802C6e8CA2A6327E6478747B71440F7a4,3422
1084461P80819e3764cc3a09110c40b4960b4039,1084461,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388536180,272,0x0751f9A49D921aA282257563C2041B9a0E00eB78,3422
1084463P99609322fc9b60657b002a730d4d7d0d,1084463,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388554212,244,0x7a6131110B82dAcBb5872C7D352BfE071eA6A17C,3422
1084466Pd9e840c8b8b7c5a90db83cb1c5490a1e,1084466,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388571633,8,0x17a2E8275792b4616bEFb02EB9AE699aa0DCb94b,72
1084466Pd9e840c8b8b7c5a90db83cb1c5490a1e,1084466,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388571634,239,0x17a2E8275792b4616bEFb02EB9AE699aa0DCb94b,3422
1084467P00fdf52582ebc20e564c6606e7c69d93,1084467,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388574624,270,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,3422
1084468P5fc9d2808330416f48196e6b19aae22d,1084468,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388594159,11,0x79C1B4Ee613F29a8c0aae563Ef445317D99a6906,94
1084468P5fc9d2808330416f48196e6b19aae22d,1084468,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388594161,307,0x79C1B4Ee613F29a8c0aae563Ef445317D99a6906,3422
1084469P7427fe8b2ace7c8b23f044deb3ac75ea,1084469,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388612288,250,0xa1C2c3B6b120cBd4Cec7D2371FFd4a931A134A32,3422
1084470Pba4f4b2001c2c716ecd87de083d80d25,1084470,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388622316,4,0x494Dd9f783dAF777D3fb4303da4de795953592d0,24
1084470Pba4f4b2001c2c716ecd87de083d80d25,1084470,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388622315,300,0x494Dd9f783dAF777D3fb4303da4de795953592d0,3422
1084473Pbd029547708f7a4a5fd7af005970cde8,1084473,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388657824,251,0x76FbCE48D9dCE3d04bfAc318d1fDeb3a78e903A9,3422
1084474P4b1721d09c3b27e2c828f05265b7d548,1084474,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388660767,4,0xF54a719215622f602FCA5BF5a6509734C3574a4c,20
1084474P4b1721d09c3b27e2c828f05265b7d548,1084474,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388660772,2,0xF54a719215622f602FCA5BF5a6509734C3574a4c,20
1084474P4b1721d09c3b27e2c828f05265b7d548,1084474,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388660934,140,0xF54a719215622f602FCA5BF5a6509734C3574a4c,3172
1084474P4b1721d09c3b27e2c828f05265b7d548,1084474,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388660768,425,0xF54a719215622f602FCA5BF5a6509734C3574a4c,3422
1084477P758c48aee2cec12b2fe55def24df733c,1084477,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388673086,240,0x1aCf1583bEBdCA21C8025E172D8E8f2817343d65,3422
1084486Pba4f4b2001c2c716ecd87de083d80d25,1084486,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388732028,3,0x494Dd9f783dAF777D3fb4303da4de795953592d0,24
1084486Pba4f4b2001c2c716ecd87de083d80d25,1084486,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388732028,235,0x494Dd9f783dAF777D3fb4303da4de795953592d0,3422
1084487P7427fe8b2ace7c8b23f044deb3ac75ea,1084487,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388735035,272,0xa1C2c3B6b120cBd4Cec7D2371FFd4a931A134A32,3422
1084488P00fdf52582ebc20e564c6606e7c69d93,1084488,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388741526,18,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,134
1084488P00fdf52582ebc20e564c6606e7c69d93,1084488,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388741526,242,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,3422
1084493P26dccf436baa282c25c8e0e5e73ffb1c,1084493,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388765103,297,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3422
1084498P758c48aee2cec12b2fe55def24df733c,1084498,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388789786,8,0x1aCf1583bEBdCA21C8025E172D8E8f2817343d65,96
1084498P758c48aee2cec12b2fe55def24df733c,1084498,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388789786,250,0x1aCf1583bEBdCA21C8025E172D8E8f2817343d65,3422
1084501P00fdf52582ebc20e564c6606e7c69d93,1084501,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388830504,302,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,3422
1084502P47f1f7f6232906996cfd34445972afd0,1084502,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388833489,2,0x57cc32Cd7F5a531953E9af25e1C9394093428082,22
1084502P47f1f7f6232906996cfd34445972afd0,1084502,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388833489,236,0x57cc32Cd7F5a531953E9af25e1C9394093428082,3422
1084506P7427fe8b2ace7c8b23f044deb3ac75ea,1084506,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388862442,4,0xa1C2c3B6b120cBd4Cec7D2371FFd4a931A134A32,30
1084506P7427fe8b2ace7c8b23f044deb3ac75ea,1084506,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388862442,251,0xa1C2c3B6b120cBd4Cec7D2371FFd4a931A134A32,3422
1084507P00fdf52582ebc20e564c6606e7c69d93,1084507,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388871077,239,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,3422
1084510P758c48aee2cec12b2fe55def24df733c,1084510,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618388975682,8,0x1aCf1583bEBdCA21C8025E172D8E8f2817343d65,96
1084510P758c48aee2cec12b2fe55def24df733c,1084510,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388975683,293,0x1aCf1583bEBdCA21C8025E172D8E8f2817343d65,3422
1084511P80819e3764cc3a09110c40b4960b4039,1084511,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618388980441,228,0x0751f9A49D921aA282257563C2041B9a0E00eB78,3422
1084514P758c48aee2cec12b2fe55def24df733c,1084514,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389063450,6,0x1aCf1583bEBdCA21C8025E172D8E8f2817343d65,96
1084514P758c48aee2cec12b2fe55def24df733c,1084514,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389063450,306,0x1aCf1583bEBdCA21C8025E172D8E8f2817343d65,3422
1084525P26dccf436baa282c25c8e0e5e73ffb1c,1084525,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389149053,142,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3172
1084525P00fdf52582ebc20e564c6606e7c69d93,1084525,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389148880,393,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,3422
1084528P00fdf52582ebc20e564c6606e7c69d93,1084528,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389178091,15,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,134
1084528P00fdf52582ebc20e564c6606e7c69d93,1084528,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389178091,301,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,3422
1084533P47f1f7f6232906996cfd34445972afd0,1084533,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389190841,257,0x57cc32Cd7F5a531953E9af25e1C9394093428082,3422
1084534P47f1f7f6232906996cfd34445972afd0,1084534,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389206251,3,0x57cc32Cd7F5a531953E9af25e1C9394093428082,22
1084534P47f1f7f6232906996cfd34445972afd0,1084534,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389206251,240,0x57cc32Cd7F5a531953E9af25e1C9394093428082,3422
1084536P26dccf436baa282c25c8e0e5e73ffb1c,1084536,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389224230,8,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,96
1084536P26dccf436baa282c25c8e0e5e73ffb1c,1084536,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389224230,294,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3422
1084541P26dccf436baa282c25c8e0e5e73ffb1c,1084541,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389258049,300,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3422
1084542P26dccf436baa282c25c8e0e5e73ffb1c,1084542,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389259978,7,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,96
1084542P26dccf436baa282c25c8e0e5e73ffb1c,1084542,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389259978,279,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3422
1084543P26dccf436baa282c25c8e0e5e73ffb1c,1084543,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389272195,245,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3422
1084546P00fdf52582ebc20e564c6606e7c69d93,1084546,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389307650,14,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,134
1084546P00fdf52582ebc20e564c6606e7c69d93,1084546,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389307650,254,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,3422
1084549Pc9b817a2d82e42c9c49ba1772334db09,1084549,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389325056,297,0x5F233A14e1315955f48C5750083D9A44b0DF8B50,3422
1084549Pc9b817a2d82e42c9c49ba1772334db09,1084549,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389325504,224,0x5F233A14e1315955f48C5750083D9A44b0DF8B50,3422
1084554P463a7d38ae03f8a04d4b599be317adc2,1084554,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389377862,6,0xfEbf47CF89F766E6c24317b17F862bA5d4d82f8c,60
1084554P463a7d38ae03f8a04d4b599be317adc2,1084554,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389377862,296,0xfEbf47CF89F766E6c24317b17F862bA5d4d82f8c,3422
1084558Pba4f4b2001c2c716ecd87de083d80d25,1084558,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389418871,3,0x494Dd9f783dAF777D3fb4303da4de795953592d0,24
1084558Pba4f4b2001c2c716ecd87de083d80d25,1084558,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389418871,257,0x494Dd9f783dAF777D3fb4303da4de795953592d0,3422
1084561P7427fe8b2ace7c8b23f044deb3ac75ea,1084561,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389442392,311,0xa1C2c3B6b120cBd4Cec7D2371FFd4a931A134A32,3422
1084565P00fdf52582ebc20e564c6606e7c69d93,1084565,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389501779,245,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,3422
1084568P7427fe8b2ace7c8b23f044deb3ac75ea,1084568,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389541404,3,0xa1C2c3B6b120cBd4Cec7D2371FFd4a931A134A32,30
1084568P7427fe8b2ace7c8b23f044deb3ac75ea,1084568,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389541404,243,0xa1C2c3B6b120cBd4Cec7D2371FFd4a931A134A32,3422
1084571Pba4f4b2001c2c716ecd87de083d80d25,1084571,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389595380,287,0x494Dd9f783dAF777D3fb4303da4de795953592d0,3422
1084572P26dccf436baa282c25c8e0e5e73ffb1c,1084572,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389599176,8,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,96
1084572Pc9b817a2d82e42c9c49ba1772334db09,1084572,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389599185,2,0x5F233A14e1315955f48C5750083D9A44b0DF8B50,28
1084572Pc9b817a2d82e42c9c49ba1772334db09,1084572,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389599340,145,0x5F233A14e1315955f48C5750083D9A44b0DF8B50,3172
1084572P26dccf436baa282c25c8e0e5e73ffb1c,1084572,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389599175,371,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3422
1084573P26dccf436baa282c25c8e0e5e73ffb1c,1084573,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389599984,137,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3172
1084573Pd9e840c8b8b7c5a90db83cb1c5490a1e,1084573,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389599827,362,0x17a2E8275792b4616bEFb02EB9AE699aa0DCb94b,3422
1084574P47f1f7f6232906996cfd34445972afd0,1084574,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389615583,3,0x57cc32Cd7F5a531953E9af25e1C9394093428082,22
1084574P47f1f7f6232906996cfd34445972afd0,1084574,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389615583,219,0x57cc32Cd7F5a531953E9af25e1C9394093428082,3422
1084577P23faccf06c62f0a1dc65f7a352649225,1084577,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389627094,215,0x0826e1A55ebeF25d725Bb944555F714Db84d95Bb,3422
1084582P90593322463a8ef1b4385bd3c28ebf29,1084582,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389714160,8,0xbfc3C72Bab7252341dC90A1E85797Ebd8C79c338,96
1084582P4b1721d09c3b27e2c828f05265b7d548,1084582,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389714170,2,0xF54a719215622f602FCA5BF5a6509734C3574a4c,20
1084582P4b1721d09c3b27e2c828f05265b7d548,1084582,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389714340,145,0xF54a719215622f602FCA5BF5a6509734C3574a4c,3172
1084582P90593322463a8ef1b4385bd3c28ebf29,1084582,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389714162,448,0xbfc3C72Bab7252341dC90A1E85797Ebd8C79c338,3422
1084586P00fdf52582ebc20e564c6606e7c69d93,1084586,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389757164,11,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,134
1084586P00fdf52582ebc20e564c6606e7c69d93,1084586,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389757164,258,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,3422
1084587Pd9e840c8b8b7c5a90db83cb1c5490a1e,1084587,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389757990,275,0x17a2E8275792b4616bEFb02EB9AE699aa0DCb94b,3422
1084588P26dccf436baa282c25c8e0e5e73ffb1c,1084588,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389761007,12,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,96
1084588P26dccf436baa282c25c8e0e5e73ffb1c,1084588,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389761007,234,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3422
1084590P23faccf06c62f0a1dc65f7a352649225,1084590,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389799782,11,0x0826e1A55ebeF25d725Bb944555F714Db84d95Bb,96
1084591P23faccf06c62f0a1dc65f7a352649225,1084591,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389799963,146,0x0826e1A55ebeF25d725Bb944555F714Db84d95Bb,3172
1084591P26dccf436baa282c25c8e0e5e73ffb1c,1084591,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389800109,146,0x9EE0a4E21bd333a6bb2ab298194320b8DaA26516,3172
1084590P23faccf06c62f0a1dc65f7a352649225,1084590,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389799782,550,0x0826e1A55ebeF25d725Bb944555F714Db84d95Bb,3422
1084594P90593322463a8ef1b4385bd3c28ebf29,1084594,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389808898,11,0xbfc3C72Bab7252341dC90A1E85797Ebd8C79c338,96
1084594P90593322463a8ef1b4385bd3c28ebf29,1084594,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389808898,238,0xbfc3C72Bab7252341dC90A1E85797Ebd8C79c338,3422
1084595P47f1f7f6232906996cfd34445972afd0,1084595,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389823880,146,0x57cc32Cd7F5a531953E9af25e1C9394093428082,3172
1084595P47f1f7f6232906996cfd34445972afd0,1084595,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389823709,437,0x57cc32Cd7F5a531953E9af25e1C9394093428082,3422
1084596Pba4f4b2001c2c716ecd87de083d80d25,1084596,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389829018,3,0x494Dd9f783dAF777D3fb4303da4de795953592d0,24
1084596Pba4f4b2001c2c716ecd87de083d80d25,1084596,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389829018,222,0x494Dd9f783dAF777D3fb4303da4de795953592d0,3422
1084597P47f1f7f6232906996cfd34445972afd0,1084597,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389834801,138,0x57cc32Cd7F5a531953E9af25e1C9394093428082,3172
1084597P47f1f7f6232906996cfd34445972afd0,1084597,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389834643,370,0x57cc32Cd7F5a531953E9af25e1C9394093428082,3422
1084598P47f1f7f6232906996cfd34445972afd0,1084598,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389838092,4,0x57cc32Cd7F5a531953E9af25e1C9394093428082,22
1084598P47f1f7f6232906996cfd34445972afd0,1084598,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389838091,220,0x57cc32Cd7F5a531953E9af25e1C9394093428082,3422
1084599Pd9e840c8b8b7c5a90db83cb1c5490a1e,1084599,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389847334,212,0x17a2E8275792b4616bEFb02EB9AE699aa0DCb94b,3422
1084601P7427fe8b2ace7c8b23f044deb3ac75ea,1084601,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389855504,212,0xa1C2c3B6b120cBd4Cec7D2371FFd4a931A134A32,3422
1084602P00fdf52582ebc20e564c6606e7c69d93,1084602,0x49C6598c5AcA07f1efeB1A86003C47bf2FC2d95D,54.184.27.142,1618389858523,10,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,134
1084602P00fdf52582ebc20e564c6606e7c69d93,1084602,0x8A877D7f4D7DBDebFf196C93Cc34BABF6A90f9ab,54.184.27.142,1618389858523,219,0xd7538cABBf8605BdE1f4901B47B8D42c61DE0367,3422
